,timestamp_mdf,GPS_Week,GPS_Seconds,Latitude_deg,Longitude_deg,Height_m,Undulation_m,North_Velocity_m_invert_s,East_Velocity_m_invert_s,Up_Velocity_m_invert_s,Roll_deg,Pitch_deg,Azimuth_deg,INS_Status,Latitude_Sigma,Longitude_Sigma,Height_Sigma,North_Vel_Sigma,East_Vel_Sigma,Up_Vel_Sigma,Roll_Sigma,Pitch_Sigma,Azimuth_Sigma
1155,1645015694419609.8,,,,,,,,,,,,,,,,,,,,,,
1156,1645015694429533.5,,,,,,,,,,,,,,,,,,,,,,
1157,1645015694439527.5,,,,,,,,,,,,,,,,,,,,,,
1158,1645015694449332.8,,,,,,,,,,,,,,,,,,,,,,
1159,1645015694459434.2,,,,,,,,,,,,,,,,,,,,,,
1160,1645015694469297.0,,,,,,,,,,,,,,,,,,,,,,
1161,1645015694479389.5,,,,,,,,,,,,,,,,,,,,,,
1162,1645015694489313.2,,,,,,,,,,,,,,,,,,,,,,
1163,1645015694499469.5,,,,,,,,,,,,,,,,,,,,,,
1164,1645015694509258.8,,,,,,,,,,,,,,,,,,,,,,
1165,1645015694519399.8,,,,,,,,,,,,,,,,,,,,,,
1166,1645015694529292.0,,,,,,,,,,,,,,,,,,,,,,
1167,1645015694539291.2,,,,,,,,,,,,,,,,,,,,,,
1168,1645015694549554.2,,,,,,,,,,,,,,,,,,,,,,
1169,1645015694559484.0,,,,,,,,,,,,,,,,,,,,,,
1170,1645015694569303.8,,,,,,,,,,,,,,,,,,,,,,
1171,1645015694579307.2,,,,,,,,,,,,,,,,,,,,,,
1172,1645015694589276.0,,,,,,,,,,,,,,,,,,,,,,
1173,1645015694599656.8,,,,,,,,,,,,,,,,,,,,,,
1174,1645015694609359.0,,,,,,,,,,,,,,,,,,,,,,
1175,1645015694619381.0,,,,,,,,,,,,,,,,,,,,,,
1176,1645015694629251.2,,,,,,,,,,,,,,,,,,,,,,
1177,1645015694639913.0,,,,,,,,,,,,,,,,,,,,,,
1178,1645015694649343.5,,,,,,,,,,,,,,,,,,,,,,
1179,1645015694659328.5,,,,,,,,,,,,,,,,,,,,,,
1180,1645015694669373.2,,,,,,,,,,,,,,,,,,,,,,
1181,1645015694679403.8,,,,,,,,,,,,,,,,,,,,,,
1182,1645015694689309.5,,,,,,,,,,,,,,,,,,,,,,
1183,1645015694699310.0,,,,,,,,,,,,,,,,,,,,,,
1184,1645015694709304.5,,,,,,,,,,,,,,,,,,,,,,
1185,1645015694719293.2,,,,,,,,,,,,,,,,,,,,,,
1186,1645015694729331.0,,,,,,,,,,,,,,,,,,,,,,
1187,1645015694739438.2,,,,,,,,,,,,,,,,,,,,,,
1188,1645015694749283.2,,,,,,,,,,,,,,,,,,,,,,
1189,1645015694759427.2,,,,,,,,,,,,,,,,,,,,,,
1190,1645015694769371.5,,,,,,,,,,,,,,,,,,,,,,
1191,1645015694779301.0,,,,,,,,,,,,,,,,,,,,,,
1192,1645015694789413.2,,,,,,,,,,,,,,,,,,,,,,
1193,1645015694799570.8,,,,,,,,,,,,,,,,,,,,,,
1194,1645015694809296.2,,,,,,,,,,,,,,,,,,,,,,
1195,1645015694819327.2,,,,,,,,,,,,,,,,,,,,,,
1196,1645015694829337.5,,,,,,,,,,,,,,,,,,,,,,
1197,1645015694839293.0,,,,,,,,,,,,,,,,,,,,,,
1198,1645015694849459.2,,,,,,,,,,,,,,,,,,,,,,
1199,1645015694859470.2,,,,,,,,,,,,,,,,,,,,,,
1200,1645015694869279.2,,,,,,,,,,,,,,,,,,,,,,
1201,1645015694879341.0,,,,,,,,,,,,,,,,,,,,,,
1202,1645015694889400.8,,,,,,,,,,,,,,,,,,,,,,
1203,1645015694899317.5,,,,,,,,,,,,,,,,,,,,,,
1204,1645015694909352.8,,,,,,,,,,,,,,,,,,,,,,
1205,1645015694919558.0,,,,,,,,,,,,,,,,,,,,,,
1206,1645015694929292.5,,,,,,,,,,,,,,,,,,,,,,
1207,1645015694940060.8,,,,,,,,,,,,,,,,,,,,,,
1208,1645015694949389.0,,,,,,,,,,,,,,,,,,,,,,
1209,1645015694959334.2,,,,,,,,,,,,,,,,,,,,,,
1210,1645015694969356.2,,,,,,,,,,,,,,,,,,,,,,
1211,1645015694979412.2,,,,,,,,,,,,,,,,,,,,,,
1212,1645015694990901.5,,,,,,,,,,,,,,,,,,,,,,
1213,1645015694999257.0,,,,,,,,,,,,,,,,,,,,,,
1214,1645015695009358.0,,,,,,,,,,,,,,,,,,,,,,
1215,1645015695019338.8,,,,,,,,,,,,,,,,,,,,,,
1216,1645015695029283.8,,,,,,,,,,,,,,,,,,,,,,
1217,1645015695039443.2,,,,,,,,,,,,,,,,,,,,,,
1218,1645015695049310.2,,,,,,,,,,,,,,,,,,,,,,
1219,1645015695059531.8,,,,,,,,,,,,,,,,,,,,,,
1220,1645015695069391.2,,,,,,,,,,,,,,,,,,,,,,
1221,1645015695080298.5,,,,,,,,,,,,,,,,,,,,,,
1222,1645015695089248.5,,,,,,,,,,,,,,,,,,,,,,
1223,1645015695099453.8,,,,,,,,,,,,,,,,,,,,,,
1224,1645015695109316.5,,,,,,,,,,,,,,,,,,,,,,
1225,1645015695119315.2,,,,,,,,,,,,,,,,,,,,,,
1226,1645015695129357.0,,,,,,,,,,,,,,,,,,,,,,
1227,1645015695139419.8,,,,,,,,,,,,,,,,,,,,,,
1228,1645015695149280.0,,,,,,,,,,,,,,,,,,,,,,
1229,1645015695159478.5,,,,,,,,,,,,,,,,,,,,,,
1230,1645015695169359.8,,,,,,,,,,,,,,,,,,,,,,
1231,1645015695179309.2,,,,,,,,,,,,,,,,,,,,,,
1232,1645015695189379.5,,,,,,,,,,,,,,,,,,,,,,
1233,1645015695203971.5,,,,,,,,,,,,,,,,,,,,,,
1234,1645015695209458.5,,,,,,,,,,,,,,,,,,,,,,
1235,1645015695219433.8,,,,,,,,,,,,,,,,,,,,,,
1236,1645015695229347.5,,,,,,,,,,,,,,,,,,,,,,
1237,1645015695239353.2,,,,,,,,,,,,,,,,,,,,,,
1238,1645015695249655.8,,,,,,,,,,,,,,,,,,,,,,
1239,1645015695259420.2,,,,,,,,,,,,,,,,,,,,,,
1240,1645015695269352.2,,,,,,,,,,,,,,,,,,,,,,
1241,1645015695279395.0,,,,,,,,,,,,,,,,,,,,,,
1242,1645015695289296.8,,,,,,,,,,,,,,,,,,,,,,
1243,1645015695299356.8,,,,,,,,,,,,,,,,,,,,,,
1244,1645015695309322.8,,,,,,,,,,,,,,,,,,,,,,
1245,1645015695319409.2,,,,,,,,,,,,,,,,,,,,,,
1246,1645015695329290.8,,,,,,,,,,,,,,,,,,,,,,
1247,1645015695339312.0,,,,,,,,,,,,,,,,,,,,,,
1248,1645015695367774.5,,,,,,,,,,,,,,,,,,,,,,
1249,1645015695371639.8,,,,,,,,,,,,,,,,,,,,,,
1250,1645015695373051.8,,,,,,,,,,,,,,,,,,,,,,
1251,1645015695373750.5,,,,,,,,,,,,,,,,,,,,,,
1252,1645015695380480.0,,,,,,,,,,,,,,,,,,,,,,
1253,1645015695389527.0,,,,,,,,,,,,,,,,,,,,,,
1254,1645015695399429.5,,,,,,,,,,,,,,,,,,,,,,
1255,1645015695409596.5,,,,,,,,,,,,,,,,,,,,,,
1256,1645015695419611.5,,,,,,,,,,,,,,,,,,,,,,
1257,1645015695429518.8,,,,,,,,,,,,,,,,,,,,,,
1258,1645015695439587.0,,,,,,,,,,,,,,,,,,,,,,
1259,1645015695449270.8,,,,,,,,,,,,,,,,,,,,,,
1260,1645015695459352.2,,,,,,,,,,,,,,,,,,,,,,
1261,1645015695469390.8,,,,,,,,,,,,,,,,,,,,,,
1262,1645015695479314.5,,,,,,,,,,,,,,,,,,,,,,
1263,1645015695489336.8,,,,,,,,,,,,,,,,,,,,,,
1264,1645015695499538.2,,,,,,,,,,,,,,,,,,,,,,
1265,1645015695509268.8,,,,,,,,,,,,,,,,,,,,,,
1266,1645015695519399.0,,,,,,,,,,,,,,,,,,,,,,
1267,1645015695529351.8,,,,,,,,,,,,,,,,,,,,,,
1268,1645015695540400.0,,,,,,,,,,,,,,,,,,,,,,
1269,1645015695549334.0,,,,,,,,,,,,,,,,,,,,,,
1270,1645015695559540.8,,,,,,,,,,,,,,,,,,,,,,
1271,1645015695569294.0,,,,,,,,,,,,,,,,,,,,,,
1272,1645015695579351.0,,,,,,,,,,,,,,,,,,,,,,
1273,1645015695589325.0,,,,,,,,,,,,,,,,,,,,,,
1274,1645015695599295.0,,,,,,,,,,,,,,,,,,,,,,
1275,1645015695609345.5,,,,,,,,,,,,,,,,,,,,,,
1276,1645015695619423.2,,,,,,,,,,,,,,,,,,,,,,
1277,1645015695629321.8,,,,,,,,,,,,,,,,,,,,,,
1278,1645015695639297.5,,,,,,,,,,,,,,,,,,,,,,
1279,1645015695649375.5,,,,,,,,,,,,,,,,,,,,,,
1280,1645015695659310.2,,,,,,,,,,,,,,,,,,,,,,
1281,1645015695669306.2,,,,,,,,,,,,,,,,,,,,,,
1282,1645015695679453.5,,,,,,,,,,,,,,,,,,,,,,
1283,1645015695689278.5,,,,,,,,,,,,,,,,,,,,,,
1284,1645015695699294.8,,,,,,,,,,,,,,,,,,,,,,
1285,1645015695709276.8,,,,,,,,,,,,,,,,,,,,,,
1286,1645015695719262.8,,,,,,,,,,,,,,,,,,,,,,
1287,1645015695729361.2,,,,,,,,,,,,,,,,,,,,,,
1288,1645015695739464.0,,,,,,,,,,,,,,,,,,,,,,
1289,1645015695749279.2,,,,,,,,,,,,,,,,,,,,,,
1290,1645015695759461.2,,,,,,,,,,,,,,,,,,,,,,
1291,1645015695769325.8,,,,,,,,,,,,,,,,,,,,,,
1292,1645015695779249.5,,,,,,,,,,,,,,,,,,,,,,
1293,1645015695789377.5,,,,,,,,,,,,,,,,,,,,,,
1294,1645015695799510.8,,,,,,,,,,,,,,,,,,,,,,
1295,1645015695809253.5,,,,,,,,,,,,,,,,,,,,,,
1296,1645015695819328.2,,,,,,,,,,,,,,,,,,,,,,
1297,1645015695829320.0,,,,,,,,,,,,,,,,,,,,,,
1298,1645015695839277.8,,,,,,,,,,,,,,,,,,,,,,
1299,1645015695849490.5,,,,,,,,,,,,,,,,,,,,,,
1300,1645015695859697.2,,,,,,,,,,,,,,,,,,,,,,
1301,1645015695869349.0,,,,,,,,,,,,,,,,,,,,,,
1302,1645015695879356.5,,,,,,,,,,,,,,,,,,,,,,
1303,1645015695889417.8,,,,,,,,,,,,,,,,,,,,,,
1304,1645015695901398.0,,,,,,,,,,,,,,,,,,,,,,
1305,1645015695909474.0,,,,,,,,,,,,,,,,,,,,,,
1306,1645015695919303.5,,,,,,,,,,,,,,,,,,,,,,
1307,1645015695929278.2,,,,,,,,,,,,,,,,,,,,,,
1308,1645015695940016.0,,,,,,,,,,,,,,,,,,,,,,
1309,1645015695949534.2,,,,,,,,,,,,,,,,,,,,,,
1310,1645015695959288.2,,,,,,,,,,,,,,,,,,,,,,
1311,1645015695969314.5,,,,,,,,,,,,,,,,,,,,,,
1312,1645015695979364.8,,,,,,,,,,,,,,,,,,,,,,
1313,1645015695990548.5,,,,,,,,,,,,,,,,,,,,,,
1314,1645015695999307.5,,,,,,,,,,,,,,,,,,,,,,
1315,1645015696009369.0,,,,,,,,,,,,,,,,,,,,,,
1316,1645015696019322.5,,,,,,,,,,,,,,,,,,,,,,
1317,1645015696029276.8,,,,,,,,,,,,,,,,,,,,,,
1318,1645015696039486.0,,,,,,,,,,,,,,,,,,,,,,
1319,1645015696049282.5,,,,,,,,,,,,,,,,,,,,,,
1320,1645015696059355.0,,,,,,,,,,,,,,,,,,,,,,
1321,1645015696069334.8,,,,,,,,,,,,,,,,,,,,,,
1322,1645015696080279.0,,,,,,,,,,,,,,,,,,,,,,
1323,1645015696089380.8,,,,,,,,,,,,,,,,,,,,,,
1324,1645015696099495.5,,,,,,,,,,,,,,,,,,,,,,
1325,1645015696109313.8,,,,,,,,,,,,,,,,,,,,,,
1326,1645015696119315.2,,,,,,,,,,,,,,,,,,,,,,
1327,1645015696129344.5,,,,,,,,,,,,,,,,,,,,,,
1328,1645015696139973.2,,,,,,,,,,,,,,,,,,,,,,
1329,1645015696149320.8,,,,,,,,,,,,,,,,,,,,,,
1330,1645015696159373.2,,,,,,,,,,,,,,,,,,,,,,
1331,1645015696169354.0,,,,,,,,,,,,,,,,,,,,,,
1332,1645015696179254.5,,,,,,,,,,,,,,,,,,,,,,
1333,1645015696189747.5,,,,,,,,,,,,,,,,,,,,,,
1334,1645015696199348.2,,,,,,,,,,,,,,,,,,,,,,
1335,1645015696209322.5,,,,,,,,,,,,,,,,,,,,,,
1336,1645015696219348.5,,,,,,,,,,,,,,,,,,,,,,
1337,1645015696229285.5,,,,,,,,,,,,,,,,,,,,,,
1338,1645015696239246.2,,,,,,,,,,,,,,,,,,,,,,
1339,1645015696249344.8,,,,,,,,,,,,,,,,,,,,,,
1340,1645015696259474.0,,,,,,,,,,,,,,,,,,,,,,
1341,1645015696269275.0,,,,,,,,,,,,,,,,,,,,,,
1342,1645015696279438.8,,,,,,,,,,,,,,,,,,,,,,
1343,1645015696289328.2,,,,,,,,,,,,,,,,,,,,,,
1344,1645015696299325.2,,,,,,,,,,,,,,,,,,,,,,
1345,1645015696309386.8,,,,,,,,,,,,,,,,,,,,,,
1346,1645015696319512.0,,,,,,,,,,,,,,,,,,,,,,
1347,1645015696329269.0,,,,,,,,,,,,,,,,,,,,,,
1348,1645015696339333.0,,,,,,,,,,,,,,,,,,,,,,
1349,1645015696372324.0,,,,,,,,,,,,,,,,,,,,,,
1350,1645015696375193.0,,,,,,,,,,,,,,,,,,,,,,
1351,1645015696377360.8,,,,,,,,,,,,,,,,,,,,,,
1352,1645015696378281.0,,,,,,,,,,,,,,,,,,,,,,
1353,1645015696379695.0,,,,,,,,,,,,,,,,,,,,,,
1354,1645015696389536.2,,,,,,,,,,,,,,,,,,,,,,
1355,1645015696399727.5,,,,,,,,,,,,,,,,,,,,,,
1356,1645015696409531.2,,,,,,,,,,,,,,,,,,,,,,
1357,1645015696419521.8,,,,,,,,,,,,,,,,,,,,,,
1358,1645015696429646.2,,,,,,,,,,,,,,,,,,,,,,
1359,1645015696439460.8,,,,,,,,,,,,,,,,,,,,,,
1360,1645015696449496.0,,,,,,,,,,,,,,,,,,,,,,
1361,1645015696459459.5,,,,,,,,,,,,,,,,,,,,,,
1362,1645015696469462.0,,,,,,,,,,,,,,,,,,,,,,
1363,1645015696479335.8,,,,,,,,,,,,,,,,,,,,,,
1364,1645015696489335.2,,,,,,,,,,,,,,,,,,,,,,
1365,1645015696499431.2,,,,,,,,,,,,,,,,,,,,,,
1366,1645015696509342.2,,,,,,,,,,,,,,,,,,,,,,
1367,1645015696519222.2,,,,,,,,,,,,,,,,,,,,,,
1368,1645015696529360.5,,,,,,,,,,,,,,,,,,,,,,
1369,1645015696539249.5,,,,,,,,,,,,,,,,,,,,,,
1370,1645015696550108.5,,,,,,,,,,,,,,,,,,,,,,
1371,1645015696559522.8,,,,,,,,,,,,,,,,,,,,,,
1372,1645015696569261.5,,,,,,,,,,,,,,,,,,,,,,
1373,1645015696579217.8,,,,,,,,,,,,,,,,,,,,,,
1374,1645015696589273.2,,,,,,,,,,,,,,,,,,,,,,
1375,1645015696599264.8,,,,,,,,,,,,,,,,,,,,,,
1376,1645015696609305.0,,,,,,,,,,,,,,,,,,,,,,
1377,1645015696619530.8,,,,,,,,,,,,,,,,,,,,,,
1378,1645015696629230.8,,,,,,,,,,,,,,,,,,,,,,
1379,1645015696639721.8,,,,,,,,,,,,,,,,,,,,,,
1380,1645015696649244.5,,,,,,,,,,,,,,,,,,,,,,
1381,1645015696659279.8,,,,,,,,,,,,,,,,,,,,,,
1382,1645015696669307.5,,,,,,,,,,,,,,,,,,,,,,
1383,1645015696679554.5,,,,,,,,,,,,,,,,,,,,,,
1384,1645015696689244.8,,,,,,,,,,,,,,,,,,,,,,
1385,1645015696699247.8,,,,,,,,,,,,,,,,,,,,,,
1386,1645015696709408.2,,,,,,,,,,,,,,,,,,,,,,
1387,1645015696719262.0,,,,,,,,,,,,,,,,,,,,,,
1388,1645015696729262.0,,,,,,,,,,,,,,,,,,,,,,
1389,1645015696740457.2,,,,,,,,,,,,,,,,,,,,,,
1390,1645015696749275.5,,,,,,,,,,,,,,,,,,,,,,
1391,1645015696759280.0,,,,,,,,,,,,,,,,,,,,,,
1392,1645015696769340.8,,,,,,,,,,,,,,,,,,,,,,
1393,1645015696779261.5,,,,,,,,,,,,,,,,,,,,,,
1394,1645015696789279.8,,,,,,,,,,,,,,,,,,,,,,
1395,1645015696799553.2,,,,,,,,,,,,,,,,,,,,,,
1396,1645015696809217.8,,,,,,,,,,,,,,,,,,,,,,
1397,1645015696819273.8,,,,,,,,,,,,,,,,,,,,,,
1398,1645015696829290.8,,,,,,,,,,,,,,,,,,,,,,
1399,1645015696839267.8,,,,,,,,,,,,,,,,,,,,,,
1400,1645015696849477.0,,,,,,,,,,,,,,,,,,,,,,
1401,1645015696859657.2,,,,,,,,,,,,,,,,,,,,,,
1402,1645015696869238.5,,,,,,,,,,,,,,,,,,,,,,
1403,1645015696879311.2,,,,,,,,,,,,,,,,,,,,,,
1404,1645015696889442.2,,,,,,,,,,,,,,,,,,,,,,
1405,1645015696899284.5,,,,,,,,,,,,,,,,,,,,,,
1406,1645015696909340.5,,,,,,,,,,,,,,,,,,,,,,
1407,1645015696919548.2,,,,,,,,,,,,,,,,,,,,,,
1408,1645015696929252.8,,,,,,,,,,,,,,,,,,,,,,
1409,1645015696940164.8,,,,,,,,,,,,,,,,,,,,,,
1410,1645015696949341.0,,,,,,,,,,,,,,,,,,,,,,
1411,1645015696959285.8,,,,,,,,,,,,,,,,,,,,,,
1412,1645015696969345.2,,,,,,,,,,,,,,,,,,,,,,
1413,1645015696979405.8,,,,,,,,,,,,,,,,,,,,,,
1414,1645015696990637.5,,,,,,,,,,,,,,,,,,,,,,
1415,1645015696999235.0,,,,,,,,,,,,,,,,,,,,,,
1416,1645015697009376.5,,,,,,,,,,,,,,,,,,,,,,
1417,1645015697019257.0,,,,,,,,,,,,,,,,,,,,,,
1418,1645015697029302.0,,,,,,,,,,,,,,,,,,,,,,
1419,1645015697039771.2,,,,,,,,,,,,,,,,,,,,,,
1420,1645015697049265.5,,,,,,,,,,,,,,,,,,,,,,
1421,1645015697059275.8,,,,,,,,,,,,,,,,,,,,,,
1422,1645015697069308.5,,,,,,,,,,,,,,,,,,,,,,
1423,1645015697080250.8,,,,,,,,,,,,,,,,,,,,,,
1424,1645015697089340.0,,,,,,,,,,,,,,,,,,,,,,
1425,1645015697099556.0,,,,,,,,,,,,,,,,,,,,,,
1426,1645015697109271.5,,,,,,,,,,,,,,,,,,,,,,
1427,1645015697119359.5,,,,,,,,,,,,,,,,,,,,,,
1428,1645015697129322.0,,,,,,,,,,,,,,,,,,,,,,
1429,1645015697139255.0,,,,,,,,,,,,,,,,,,,,,,
1430,1645015697149287.0,,,,,,,,,,,,,,,,,,,,,,
1431,1645015697159350.8,,,,,,,,,,,,,,,,,,,,,,
1432,1645015697169350.5,,,,,,,,,,,,,,,,,,,,,,
1433,1645015697179444.2,,,,,,,,,,,,,,,,,,,,,,
1434,1645015697189259.0,,,,,,,,,,,,,,,,,,,,,,
1435,1645015697199259.8,,,,,,,,,,,,,,,,,,,,,,
1436,1645015697209298.8,,,,,,,,,,,,,,,,,,,,,,
1437,1645015697219246.8,,,,,,,,,,,,,,,,,,,,,,
1438,1645015697229257.5,,,,,,,,,,,,,,,,,,,,,,
1439,1645015697239650.8,,,,,,,,,,,,,,,,,,,,,,
1440,1645015697249244.8,,,,,,,,,,,,,,,,,,,,,,
1441,1645015697259294.8,,,,,,,,,,,,,,,,,,,,,,
1442,1645015697269245.0,,,,,,,,,,,,,,,,,,,,,,
1443,1645015697279333.0,,,,,,,,,,,,,,,,,,,,,,
1444,1645015697289245.2,,,,,,,,,,,,,,,,,,,,,,
1445,1645015697299278.8,,,,,,,,,,,,,,,,,,,,,,
1446,1645015697309238.8,,,,,,,,,,,,,,,,,,,,,,
1447,1645015697319272.5,,,,,,,,,,,,,,,,,,,,,,
1448,1645015697329256.2,,,,,,,,,,,,,,,,,,,,,,
1449,1645015697364147.2,,,,,,,,,,,,,,,,,,,,,,
1450,1645015697365959.8,,,,,,,,,,,,,,,,,,,,,,
1451,1645015697370076.2,,,,,,,,,,,,,,,,,,,,,,
1452,1645015697371540.8,,,,,,,,,,,,,,,,,,,,,,
1453,1645015697372155.8,,,,,,,,,,,,,,,,,,,,,,
1454,1645015697379571.2,,,,,,,,,,,,,,,,,,,,,,
1455,1645015697389778.2,,,,,,,,,,,,,,,,,,,,,,
1456,1645015697399477.8,,,,,,,,,,,,,,,,,,,,,,
1457,1645015697409494.8,,,,,,,,,,,,,,,,,,,,,,
1458,1645015697419397.0,,,,,,,,,,,,,,,,,,,,,,
1459,1645015697429684.5,,,,,,,,,,,,,,,,,,,,,,
1460,1645015697439468.2,,,,,,,,,,,,,,,,,,,,,,
1461,1645015697449268.0,,,,,,,,,,,,,,,,,,,,,,
1462,1645015697459679.2,,,,,,,,,,,,,,,,,,,,,,
1463,1645015697469311.8,,,,,,,,,,,,,,,,,,,,,,
1464,1645015697479303.5,,,,,,,,,,,,,,,,,,,,,,
1465,1645015697489400.8,,,,,,,,,,,,,,,,,,,,,,
1466,1645015697499356.8,,,,,,,,,,,,,,,,,,,,,,
1467,1645015697509389.2,,,,,,,,,,,,,,,,,,,,,,
1468,1645015697519371.5,,,,,,,,,,,,,,,,,,,,,,
1469,1645015697529392.8,,,,,,,,,,,,,,,,,,,,,,
1470,1645015697540200.0,,,,,,,,,,,,,,,,,,,,,,
1471,1645015697549353.0,,,,,,,,,,,,,,,,,,,,,,
1472,1645015697559550.5,,,,,,,,,,,,,,,,,,,,,,
1473,1645015697569336.5,,,,,,,,,,,,,,,,,,,,,,
1474,1645015697579371.0,,,,,,,,,,,,,,,,,,,,,,
1475,1645015697589314.5,,,,,,,,,,,,,,,,,,,,,,
1476,1645015697599287.2,,,,,,,,,,,,,,,,,,,,,,
1477,1645015697609609.2,,,,,,,,,,,,,,,,,,,,,,
1478,1645015697619497.2,,,,,,,,,,,,,,,,,,,,,,
1479,1645015697629236.8,,,,,,,,,,,,,,,,,,,,,,
1480,1645015697639360.0,,,,,,,,,,,,,,,,,,,,,,
1481,1645015697649359.8,,,,,,,,,,,,,,,,,,,,,,
1482,1645015697659305.8,,,,,,,,,,,,,,,,,,,,,,
1483,1645015697669291.2,,,,,,,,,,,,,,,,,,,,,,
1484,1645015697679573.8,,,,,,,,,,,,,,,,,,,,,,
1485,1645015697689265.5,,,,,,,,,,,,,,,,,,,,,,
1486,1645015697699954.8,,,,,,,,,,,,,,,,,,,,,,
1487,1645015697709377.0,,,,,,,,,,,,,,,,,,,,,,
1488,1645015697719266.5,,,,,,,,,,,,,,,,,,,,,,
1489,1645015697729297.2,,,,,,,,,,,,,,,,,,,,,,
1490,1645015697739556.5,,,,,,,,,,,,,,,,,,,,,,
1491,1645015697749260.0,,,,,,,,,,,,,,,,,,,,,,
1492,1645015697759426.2,,,,,,,,,,,,,,,,,,,,,,
1493,1645015697769379.2,,,,,,,,,,,,,,,,,,,,,,
1494,1645015697779229.5,,,,,,,,,,,,,,,,,,,,,,
1495,1645015697789309.2,,,,,,,,,,,,,,,,,,,,,,
1496,1645015697799508.2,,,,,,,,,,,,,,,,,,,,,,
1497,1645015697809216.0,,,,,,,,,,,,,,,,,,,,,,
1498,1645015697819374.2,,,,,,,,,,,,,,,,,,,,,,
1499,1645015697829309.2,,,,,,,,,,,,,,,,,,,,,,
1500,1645015697839244.2,,,,,,,,,,,,,,,,,,,,,,
1501,1645015697849401.8,,,,,,,,,,,,,,,,,,,,,,
1502,1645015697859605.8,,,,,,,,,,,,,,,,,,,,,,
1503,1645015697869315.2,,,,,,,,,,,,,,,,,,,,,,
1504,1645015697879321.2,,,,,,,,,,,,,,,,,,,,,,
1505,1645015697889479.8,,,,,,,,,,,,,,,,,,,,,,
1506,1645015697899272.5,,,,,,,,,,,,,,,,,,,,,,
1507,1645015697909366.5,,,,,,,,,,,,,,,,,,,,,,
1508,1645015697919291.8,,,,,,,,,,,,,,,,,,,,,,
1509,1645015697929312.5,,,,,,,,,,,,,,,,,,,,,,
1510,1645015697940476.2,,,,,,,,,,,,,,,,,,,,,,
1511,1645015697949513.8,,,,,,,,,,,,,,,,,,,,,,
1512,1645015697959301.2,,,,,,,,,,,,,,,,,,,,,,
1513,1645015697969285.2,,,,,,,,,,,,,,,,,,,,,,
1514,1645015697979475.2,,,,,,,,,,,,,,,,,,,,,,
1515,1645015697990900.8,,,,,,,,,,,,,,,,,,,,,,
1516,1645015697999277.8,,,,,,,,,,,,,,,,,,,,,,
1517,1645015698009363.0,,,,,,,,,,,,,,,,,,,,,,
1518,1645015698019273.2,,,,,,,,,,,,,,,,,,,,,,
1519,1645015698029301.2,,,,,,,,,,,,,,,,,,,,,,
1520,1645015698039477.0,,,,,,,,,,,,,,,,,,,,,,
1521,1645015698049296.8,,,,,,,,,,,,,,,,,,,,,,
1522,1645015698059386.5,,,,,,,,,,,,,,,,,,,,,,
1523,1645015698069300.5,,,,,,,,,,,,,,,,,,,,,,
1524,1645015698080277.2,,,,,,,,,,,,,,,,,,,,,,
1525,1645015698089391.5,,,,,,,,,,,,,,,,,,,,,,
1526,1645015698099395.2,,,,,,,,,,,,,,,,,,,,,,
1527,1645015698109252.8,,,,,,,,,,,,,,,,,,,,,,
1528,1645015698119325.8,,,,,,,,,,,,,,,,,,,,,,
1529,1645015698129296.0,,,,,,,,,,,,,,,,,,,,,,
1530,1645015698139272.2,,,,,,,,,,,,,,,,,,,,,,
1531,1645015698149336.2,,,,,,,,,,,,,,,,,,,,,,
1532,1645015698159542.2,,,,,,,,,,,,,,,,,,,,,,
1533,1645015698169332.0,,,,,,,,,,,,,,,,,,,,,,
1534,1645015698179340.0,,,,,,,,,,,,,,,,,,,,,,
1535,1645015698189293.5,,,,,,,,,,,,,,,,,,,,,,
1536,1645015698199268.5,,,,,,,,,,,,,,,,,,,,,,
1537,1645015698209361.8,,,,,,,,,,,,,,,,,,,,,,
1538,1645015698219358.8,,,,,,,,,,,,,,,,,,,,,,
1539,1645015698229257.8,,,,,,,,,,,,,,,,,,,,,,
1540,1645015698239634.5,,,,,,,,,,,,,,,,,,,,,,
1541,1645015698249494.0,,,,,,,,,,,,,,,,,,,,,,
1542,1645015698259349.0,,,,,,,,,,,,,,,,,,,,,,
1543,1645015698269257.0,,,,,,,,,,,,,,,,,,,,,,
1544,1645015698279430.0,,,,,,,,,,,,,,,,,,,,,,
1545,1645015698289229.8,,,,,,,,,,,,,,,,,,,,,,
1546,1645015698299437.0,,,,,,,,,,,,,,,,,,,,,,
1547,1645015698309275.8,,,,,,,,,,,,,,,,,,,,,,
1548,1645015698320234.8,,,,,,,,,,,,,,,,,,,,,,
1549,1645015698329223.0,,,,,,,,,,,,,,,,,,,,,,
1550,1645015698339248.0,,,,,,,,,,,,,,,,,,,,,,
1551,1645015698365651.0,,,,,,,,,,,,,,,,,,,,,,
1552,1645015698370116.2,,,,,,,,,,,,,,,,,,,,,,
1553,1645015698371642.0,,,,,,,,,,,,,,,,,,,,,,
1554,1645015698372278.2,,,,,,,,,,,,,,,,,,,,,,
1555,1645015698379651.0,,,,,,,,,,,,,,,,,,,,,,
1556,1645015698389686.0,,,,,,,,,,,,,,,,,,,,,,
1557,1645015698399660.5,,,,,,,,,,,,,,,,,,,,,,
1558,1645015698409449.8,,,,,,,,,,,,,,,,,,,,,,
1559,1645015698419378.2,,,,,,,,,,,,,,,,,,,,,,
